発生日,発生時刻,ショット数,射出充填時間[s],指定位置通過時間[s],射出開始位置[mm],V-P切換位置[mm],射出最前進位置[mm],射出終了位置[mm],V-P切換圧[MPa],射出最前進圧[MPa],射出ピーク圧[MPa],指定位置通過圧[MPa],区間平均射出圧[MPa],射出開始圧[MPa],射出ストローク[mm],,所定圧通過位置[mm],,,,,,,,,,,,可塑化時間[s],計量開始位置[mm],計量回転数,計量平均トルク[%],計量減速開始位置[mm],回転停止位置[mm],プレパック距離[mm],プレパック角度[°],,,サイクル時間[s],,ノズル[C],前部[C],中部[C],後部１[C],後部２[C],落下口[C],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ロットナンバー,ケース出来高,良否コード
"2022/12/14","12:49:16",3683667,0.59,0.00,37.00,5.00,1.54,1.54,52.1,41.6,55.0,0.0,0.0,3.2,35.46,,27.80,,,,,,,,,,,,2.42,5.13,5.12,12.125,35.01,36.71,0.00,0.00,,,8.75,,230.0,229.9,229.8,219.6,214.8,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/14","12:49:25",3683668,0.59,0.00,37.00,5.00,1.60,1.60,52.2,41.6,55.1,0.0,0.0,3.2,35.40,,28.55,,,,,,,,,,,,2.43,5.09,5.13,12.097,35.02,36.76,0.00,0.00,,,8.75,,230.1,229.9,229.8,219.6,214.9,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/14","12:49:34",3683669,0.59,0.00,37.00,5.00,1.54,1.54,52.1,41.6,55.0,0.0,0.0,3.2,35.46,,28.08,,,,,,,,,,,,2.44,5.15,5.17,12.115,35.02,36.69,0.00,0.00,,,8.75,,230.1,230.0,229.8,219.6,214.9,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/14","12:49:42",3683670,0.59,0.00,37.00,5.00,1.61,1.61,52.2,41.6,55.1,0.0,0.0,3.3,35.39,,28.91,,,,,,,,,,,,2.44,5.09,5.17,12.111,35.02,36.74,0.00,0.00,,,8.75,,230.1,230.0,229.8,219.6,214.9,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/14","12:49:51",3683671,0.59,0.00,37.00,5.00,1.55,1.55,52.0,41.6,54.9,0.0,0.0,3.3,35.45,,28.18,,,,,,,,,,,,2.43,5.17,5.15,12.106,35.03,36.71,0.00,0.00,,,8.75,,230.1,229.9,229.8,219.7,214.9,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/14","12:50:00",3683672,0.59,0.00,37.00,5.00,1.57,1.57,52.2,41.6,55.2,0.0,0.0,3.2,35.43,,27.92,,,,,,,,,,,,2.43,5.10,5.15,12.117,35.01,36.73,0.00,0.00,,,8.75,,230.2,230.0,229.8,219.7,215.0,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/14","12:50:09",3683673,0.59,0.00,37.00,5.00,1.60,1.60,52.3,41.6,55.3,0.0,0.0,3.3,35.40,,28.44,,,,,,,,,,,,2.44,5.12,5.17,12.116,35.01,36.72,0.00,0.00,,,8.75,,230.0,229.9,229.8,219.7,214.9,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/14","12:50:17",3683674,0.59,0.00,37.00,5.00,1.58,1.58,52.3,41.6,55.2,0.0,0.0,3.2,35.42,,28.53,,,,,,,,,,,,2.43,5.15,5.14,12.108,35.02,36.73,0.00,0.00,,,8.75,,230.2,230.0,229.9,219.7,215.1,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/14","12:50:26",3683675,0.59,0.00,37.00,5.00,1.57,1.57,52.1,41.6,55.0,0.0,0.0,3.2,35.43,,28.72,,,,,,,,,,,,2.43,5.13,5.14,12.125,35.01,36.69,0.00,0.00,,,8.75,,230.1,230.0,229.9,219.8,215.1,40.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/14","12:50:35",3683676,0.59,0.00,37.00,5.00,1.61,1.61,52.4,41.6,55.3,0.0,0.0,3.3,35.39,,28.61,,,,,,,,,,,,2.44,5.22,5.16,12.121,35.01,36.74,0.00,0.00,,,8.75,,229.8,229.9,229.8,219.7,215.0,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/14","12:50:44",3683677,0.59,0.00,37.00,5.00,1.58,1.58,52.3,41.6,55.3,0.0,0.0,3.3,35.42,,28.32,,,,,,,,,,,,2.43,5.15,5.15,12.113,35.01,36.70,0.00,0.00,,,8.75,,230.3,230.0,229.9,219.8,215.1,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/14","12:50:52",3683678,0.59,0.00,37.00,5.00,1.62,1.62,52.3,41.6,55.3,0.0,0.0,3.3,35.38,,28.64,,,,,,,,,,,,2.44,5.13,5.17,12.166,35.02,36.75,0.00,0.00,,,8.74,,230.0,229.9,229.9,219.8,215.1,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/14","12:51:01",3683679,0.59,0.00,37.00,5.00,1.56,1.56,52.1,41.6,55.0,0.0,0.0,3.2,35.44,,27.95,,,,,,,,,,,,2.43,5.18,5.14,12.045,35.02,36.70,0.00,0.00,,,8.75,,230.1,229.9,229.9,219.8,215.1,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/14","12:51:10",3683680,0.59,0.00,37.00,5.00,1.60,1.60,52.3,41.6,55.2,0.0,0.0,3.4,35.40,,28.52,,,,,,,,,,,,2.43,5.12,5.14,12.134,35.02,36.75,0.00,0.00,,,8.75,,230.1,229.9,229.9,219.8,215.1,38.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/14","12:51:19",3683681,0.59,0.00,37.00,5.00,1.55,1.55,52.3,41.6,55.1,0.0,0.0,3.2,35.45,,27.99,,,,,,,,,,,,2.42,5.15,5.12,12.055,35.01,36.70,0.00,0.00,,,8.74,,229.8,230.0,229.9,219.8,215.1,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/14","12:51:27",3683682,0.59,0.00,37.00,5.00,1.58,1.58,52.2,41.6,55.0,0.0,0.0,3.3,35.42,,28.65,,,,,,,,,,,,2.44,5.11,5.16,12.053,35.01,36.72,0.00,0.00,,,8.75,,229.9,229.9,229.9,219.8,215.1,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/14","12:51:36",3683683,0.59,0.00,37.00,5.00,1.55,1.55,52.1,41.6,55.0,0.0,0.0,3.2,35.45,,28.20,,,,,,,,,,,,2.42,5.13,5.12,12.005,35.02,36.69,0.00,0.00,,,8.74,,229.8,229.9,229.9,219.8,215.1,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/14","12:51:45",3683684,0.59,0.00,37.00,5.00,1.58,1.58,52.1,41.6,54.9,0.0,0.0,3.4,35.42,,28.40,,,,,,,,,,,,2.44,5.11,5.16,12.018,35.01,36.74,0.00,0.00,,,8.75,,230.0,229.9,229.9,219.9,215.0,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:51:54",3683685,0.59,0.00,37.00,5.00,1.56,1.56,52.0,41.6,55.0,0.0,0.0,3.2,35.44,,28.04,,,,,,,,,,,,2.43,5.14,5.14,12.000,35.01,36.70,0.00,0.00,,,8.75,,229.9,229.9,230.0,219.9,215.1,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:52:02",3683686,0.59,0.00,37.00,5.00,1.60,1.60,52.2,41.6,55.0,0.0,0.0,3.4,35.40,,28.59,,,,,,,,,,,,2.45,5.11,5.19,12.078,35.01,36.73,0.00,0.00,,,8.75,,230.2,229.9,229.9,220.0,215.1,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:52:11",3683687,0.59,0.00,37.00,5.00,1.55,1.55,52.1,41.6,55.0,0.0,0.0,3.2,35.45,,27.94,,,,,,,,,,,,2.43,5.16,5.14,12.020,35.01,36.70,0.00,0.00,,,8.75,,230.4,229.9,229.9,219.9,215.1,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:52:20",3683688,0.59,0.00,37.00,5.00,1.62,1.62,52.4,41.6,55.2,0.0,0.0,3.3,35.38,,28.76,,,,,,,,,,,,2.44,5.11,5.15,12.059,35.01,36.75,0.00,0.00,,,8.75,,230.0,229.9,229.9,219.9,215.0,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:52:29",3683689,0.59,0.00,37.00,5.00,1.53,1.53,52.1,41.6,55.0,0.0,0.0,3.3,35.47,,28.05,,,,,,,,,,,,2.43,5.18,5.14,12.045,35.01,36.71,0.00,0.00,,,8.75,,230.3,229.9,229.9,220.0,215.1,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:52:37",3683690,0.59,0.00,37.00,5.00,1.62,1.62,52.4,41.6,55.2,0.0,0.0,3.3,35.38,,28.84,,,,,,,,,,,,2.42,5.08,5.12,12.014,35.02,36.75,0.00,0.00,,,8.74,,230.2,229.9,229.9,220.1,215.1,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:52:46",3683691,0.59,0.00,37.00,5.00,1.57,1.57,52.2,41.6,55.1,0.0,0.0,3.4,35.43,,28.21,,,,,,,,,,,,2.43,5.17,5.13,12.042,35.03,36.76,0.00,0.00,,,8.75,,230.2,229.9,229.9,220.0,215.0,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:52:55",3683692,0.59,0.00,37.00,5.00,1.60,1.60,52.3,41.6,55.2,0.0,0.0,3.3,35.40,,28.53,,,,,,,,,,,,2.42,5.13,5.11,12.030,35.02,36.71,0.00,0.00,,,8.75,,230.1,229.9,229.9,220.1,215.1,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:53:04",3683693,0.59,0.00,37.00,5.00,1.59,1.59,52.1,41.6,55.0,0.0,0.0,3.3,35.41,,28.44,,,,,,,,,,,,2.43,5.17,5.14,12.019,35.02,36.75,0.00,0.00,,,8.75,,229.8,229.9,229.9,220.0,215.0,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:53:12",3683694,0.59,0.00,37.00,5.00,1.57,1.57,52.3,41.6,55.2,0.0,0.0,3.2,35.43,,28.11,,,,,,,,,,,,2.42,5.14,5.13,11.990,35.02,36.69,0.00,0.00,,,8.74,,230.0,229.9,229.9,220.1,215.1,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:53:21",3683695,0.59,0.00,37.00,5.00,1.61,1.61,52.2,41.6,55.0,0.0,0.0,3.3,35.39,,28.60,,,,,,,,,,,,2.44,5.12,5.15,11.997,35.01,36.75,0.00,0.00,,,8.75,,229.9,229.9,229.9,220.1,215.1,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:53:30",3683696,0.59,0.00,37.00,5.00,1.55,1.55,52.2,41.6,55.1,0.0,0.0,3.2,35.45,,28.17,,,,,,,,,,,,2.44,5.16,5.15,11.961,35.02,36.69,0.00,0.00,,,8.74,,229.8,229.9,229.9,220.0,215.1,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:53:39",3683697,0.59,0.00,37.00,5.00,1.62,1.62,52.4,41.6,55.2,0.0,0.0,3.3,35.38,,28.59,,,,,,,,,,,,2.44,5.10,5.17,11.962,35.01,36.74,0.00,0.00,,,8.75,,229.8,230.0,229.9,220.1,215.1,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:53:47",3683698,0.59,0.00,37.00,5.00,1.57,1.57,52.1,41.6,55.0,0.0,0.0,3.3,35.43,,27.93,,,,,,,,,,,,2.43,5.16,5.14,11.961,35.01,36.71,0.00,0.00,,,8.74,,230.1,229.9,229.9,219.9,215.0,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:53:56",3683699,0.59,0.00,37.00,5.00,1.65,1.65,52.4,41.6,55.2,0.0,0.0,3.4,35.35,,28.65,,,,,,,,,,,,2.43,5.12,5.15,11.986,35.02,36.77,0.00,0.00,,,8.75,,230.3,229.9,229.9,220.0,215.1,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:54:05",3683700,0.59,0.00,37.00,5.00,1.56,1.56,52.0,41.6,55.0,0.0,0.0,3.2,35.44,,28.02,,,,,,,,,,,,2.43,5.21,5.14,11.967,35.02,36.68,0.00,0.00,,,8.75,,230.2,229.9,229.9,219.9,215.1,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:54:14",3683701,0.59,0.00,37.00,5.00,1.61,1.61,52.4,41.6,55.3,0.0,0.0,3.3,35.39,,28.32,,,,,,,,,,,,2.43,5.11,5.14,11.967,35.02,36.74,0.00,0.00,,,8.74,,230.3,229.9,229.9,219.9,215.1,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:54:22",3683702,0.59,0.00,37.00,5.00,1.60,1.60,52.4,41.6,55.3,0.0,0.0,3.3,35.40,,28.58,,,,,,,,,,,,2.44,5.16,5.16,11.961,35.03,36.69,0.00,0.00,,,8.74,,230.2,229.9,229.9,219.9,215.0,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:54:31",3683703,0.59,0.00,37.00,5.00,1.62,1.62,52.4,41.6,55.2,0.0,0.0,3.3,35.38,,28.71,,,,,,,,,,,,2.42,5.16,5.12,11.993,35.01,36.73,0.00,0.00,,,8.75,,230.2,229.9,229.9,219.9,215.0,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:54:40",3683704,0.59,0.00,37.00,5.00,1.60,1.60,52.3,41.6,55.2,0.0,0.0,3.3,35.40,,28.53,,,,,,,,,,,,2.43,5.18,5.15,12.002,35.00,36.74,0.00,0.00,,,8.75,,230.1,230.0,230.1,220.0,215.0,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:54:49",3683705,0.59,0.00,37.00,5.00,1.59,1.59,52.2,41.6,55.1,0.0,0.0,3.3,35.41,,28.56,,,,,,,,,,,,2.44,5.15,5.15,11.977,35.01,36.69,0.00,0.00,,,8.74,,229.9,229.9,230.0,220.0,214.9,40.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:54:57",3683706,0.59,0.00,37.00,5.00,1.61,1.61,52.2,41.6,55.1,0.0,0.0,3.3,35.39,,28.31,,,,,,,,,,,,2.44,5.15,5.16,11.944,35.02,36.75,0.00,0.00,,,8.75,,229.9,229.9,230.0,219.9,214.9,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:55:06",3683707,0.59,0.00,37.00,5.00,1.59,1.59,52.3,41.6,55.3,0.0,0.0,3.2,35.41,,28.08,,,,,,,,,,,,2.43,5.17,5.15,11.931,35.01,36.69,0.00,0.00,,,8.75,,229.9,229.9,230.0,219.9,214.9,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:55:15",3683708,0.59,0.00,37.00,5.00,1.60,1.60,52.2,41.6,55.1,0.0,0.0,3.3,35.40,,28.06,,,,,,,,,,,,2.43,5.14,5.15,11.979,35.01,36.73,0.00,0.00,,,8.74,,229.8,229.9,230.0,219.9,214.9,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:55:24",3683709,0.59,0.00,37.00,5.00,1.61,1.61,52.4,41.6,55.3,0.0,0.0,3.3,35.39,,28.63,,,,,,,,,,,,2.42,5.15,5.13,11.973,35.01,36.71,0.00,0.00,,,8.75,,229.9,230.0,230.1,219.9,214.9,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:55:32",3683710,0.59,0.00,37.00,5.00,1.64,1.64,52.3,41.6,55.2,0.0,0.0,3.3,35.36,,28.86,,,,,,,,,,,,2.43,5.16,5.13,11.981,35.02,36.76,0.00,0.00,,,8.75,,230.0,230.0,230.1,219.9,214.9,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:55:41",3683711,0.59,0.00,37.00,5.00,1.59,1.59,52.3,41.6,55.2,0.0,0.0,3.3,35.41,,28.31,,,,,,,,,,,,2.42,5.19,5.13,11.982,35.03,36.69,0.00,0.00,,,8.74,,230.1,230.0,230.1,220.0,214.9,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:55:50",3683712,0.59,0.00,37.00,5.00,1.61,1.61,52.3,41.6,55.2,0.0,0.0,3.5,35.39,,28.59,,,,,,,,,,,,2.42,5.14,5.13,11.987,35.01,36.76,0.00,0.00,,,8.74,,230.2,230.0,230.1,220.0,214.9,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:55:59",3683713,0.59,0.00,37.00,5.00,1.60,1.60,52.1,41.6,55.1,0.0,0.0,3.4,35.40,,28.52,,,,,,,,,,,,2.42,5.17,5.12,11.931,35.01,36.72,0.00,0.00,,,8.74,,230.3,230.0,230.1,220.0,214.9,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:56:07",3683714,0.59,0.00,37.00,5.00,1.61,1.61,52.3,41.6,55.2,0.0,0.0,3.3,35.39,,27.92,,,,,,,,,,,,2.43,5.16,5.15,11.915,35.01,36.76,0.00,0.00,,,8.74,,230.3,229.9,230.1,220.1,214.9,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:56:16",3683715,0.59,0.00,37.00,5.00,1.61,1.61,52.4,41.6,55.3,0.0,0.0,3.3,35.39,,28.33,,,,,,,,,,,,2.44,5.16,5.16,11.881,35.02,36.69,0.00,0.00,,,8.75,,230.3,230.0,230.1,220.1,214.9,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:56:25",3683716,0.59,0.00,37.00,5.00,1.64,1.64,52.5,41.6,55.4,0.0,0.0,3.3,35.36,,28.80,,,,,,,,,,,,2.44,5.16,5.17,11.935,35.01,36.72,0.00,0.00,,,8.75,,230.0,230.0,230.1,220.1,214.9,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:56:34",3683717,0.59,0.00,37.00,5.00,1.57,1.57,52.2,41.6,55.1,0.0,0.0,3.2,35.43,,28.19,,,,,,,,,,,,2.43,5.20,5.15,11.871,35.02,36.71,0.00,0.00,,,8.74,,229.9,230.0,230.1,220.1,214.9,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:56:42",3683718,0.59,0.00,37.00,5.00,1.63,1.63,52.4,41.6,55.3,0.0,0.0,3.4,35.37,,28.67,,,,,,,,,,,,2.44,5.11,5.18,11.997,35.02,36.74,0.00,0.00,,,8.74,,229.7,229.9,230.1,220.1,214.9,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:56:51",3683719,0.59,0.00,37.00,5.00,1.60,1.60,52.4,41.6,55.2,0.0,0.0,3.3,35.40,,28.04,,,,,,,,,,,,2.44,5.18,5.17,11.885,35.01,36.69,0.00,0.00,,,8.75,,229.8,230.1,230.1,220.1,214.9,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:57:00",3683720,0.59,0.00,37.00,5.00,1.62,1.62,52.3,41.6,55.2,0.0,0.0,3.3,35.38,,28.54,,,,,,,,,,,,2.44,5.15,5.18,11.927,35.02,36.74,0.00,0.00,,,8.75,,229.8,230.1,230.1,220.1,215.0,40.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:57:09",3683721,0.59,0.00,37.00,5.00,1.59,1.59,52.3,41.6,55.2,0.0,0.0,3.3,35.41,,28.34,,,,,,,,,,,,2.43,5.18,5.14,11.886,35.02,36.70,0.00,0.00,,,8.74,,229.8,230.1,230.1,220.1,214.9,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:57:17",3683722,0.59,0.00,37.00,5.00,1.61,1.61,52.4,41.6,55.2,0.0,0.0,3.2,35.39,,28.47,,,,,,,,,,,,2.43,5.15,5.15,11.946,35.01,36.72,0.00,0.00,,,8.75,,230.0,229.9,230.0,220.1,214.9,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:57:26",3683723,0.59,0.00,37.00,5.00,1.59,1.59,52.3,41.6,55.2,0.0,0.0,3.2,35.41,,28.34,,,,,,,,,,,,2.44,5.16,5.16,11.917,35.02,36.67,0.00,0.00,,,8.75,,230.2,230.1,230.1,220.0,214.9,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:57:35",3683724,0.59,0.00,37.00,5.00,1.63,1.63,52.4,41.6,55.3,0.0,0.0,3.4,35.37,,28.77,,,,,,,,,,,,2.44,5.14,5.17,11.918,35.01,36.74,0.00,0.00,,,8.75,,230.2,230.0,230.1,220.1,214.9,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:57:44",3683725,0.59,0.00,37.00,5.00,1.55,1.55,52.1,41.6,55.0,0.0,0.0,3.3,35.45,,28.02,,,,,,,,,,,,2.43,5.18,5.14,11.919,35.01,36.71,0.00,0.00,,,8.74,,230.2,229.9,230.1,220.1,215.0,38.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:57:52",3683726,0.59,0.00,37.00,5.00,1.64,1.64,52.4,41.6,55.3,0.0,0.0,3.3,35.36,,28.41,,,,,,,,,,,,2.43,5.11,5.15,11.913,35.00,36.75,0.00,0.00,,,8.75,,230.3,230.0,230.0,219.9,214.9,38.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:58:01",3683727,0.59,0.00,37.00,5.00,1.60,1.60,52.3,41.6,55.2,0.0,0.0,3.3,35.40,,28.06,,,,,,,,,,,,2.43,5.20,5.15,11.925,35.02,36.70,0.00,0.00,,,8.74,,230.3,230.0,230.1,219.9,214.9,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
