発生日,発生時刻,ショット数,射出充填時間[s],指定位置通過時間[s],射出開始位置[mm],V-P切換位置[mm],射出最前進位置[mm],射出終了位置[mm],V-P切換圧[MPa],射出最前進圧[MPa],射出ピーク圧[MPa],指定位置通過圧[MPa],区間平均射出圧[MPa],射出開始圧[MPa],射出ストローク[mm],,所定圧通過位置[mm],,,,,,,,,,,,可塑化時間[s],計量開始位置[mm],計量回転数,計量平均トルク[%],計量減速開始位置[mm],回転停止位置[mm],プレパック距離[mm],プレパック角度[°],,,サイクル時間[s],,ノズル[C],前部[C],中部[C],後部１[C],後部２[C],落下口[C],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ロットナンバー,ケース出来高,良否コード
"2022/12/13","05:44:45",3682636,0.59,0.00,37.00,5.00,1.54,1.54,52.8,41.6,55.6,0.0,0.0,3.5,35.46,,29.23,,,,,,,,,,,,2.43,5.00,5.13,11.666,35.01,36.76,0.00,0.00,,,8.73,,229.9,230.1,230.1,220.1,215.0,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:44:54",3682637,0.59,0.00,37.00,5.00,1.45,1.45,52.5,41.5,55.4,0.0,0.0,3.5,35.55,,28.88,,,,,,,,,,,,2.43,5.09,5.15,11.619,35.02,36.70,0.00,0.00,,,8.72,,229.7,230.0,230.0,220.0,214.9,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:45:02",3682638,0.59,0.00,37.00,5.00,1.50,1.50,52.6,41.6,55.5,0.0,0.0,3.5,35.50,,29.20,,,,,,,,,,,,2.45,4.99,5.19,11.665,35.02,36.74,0.00,0.00,,,8.72,,230.0,230.1,230.0,220.0,215.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:45:11",3682639,0.59,0.00,37.00,5.00,1.48,1.48,52.5,41.5,55.4,0.0,0.0,3.5,35.52,,29.02,,,,,,,,,,,,2.43,5.05,5.15,11.638,35.01,36.72,0.00,0.00,,,8.73,,229.8,230.0,229.9,219.9,214.9,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:45:20",3682640,0.59,0.00,37.00,5.00,1.49,1.49,52.6,41.6,55.5,0.0,0.0,3.5,35.51,,29.03,,,,,,,,,,,,2.43,5.02,5.14,11.652,35.02,36.75,0.00,0.00,,,8.73,,229.9,230.0,230.0,220.0,215.0,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:45:29",3682641,0.59,0.00,37.00,5.00,1.46,1.46,52.6,41.5,55.4,0.0,0.0,3.3,35.54,,28.75,,,,,,,,,,,,2.44,5.04,5.17,11.644,35.01,36.70,0.00,0.00,,,8.73,,230.1,230.0,230.1,220.1,215.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:45:37",3682642,0.59,0.00,37.00,5.00,1.54,1.54,52.8,41.6,55.7,0.0,0.0,3.5,35.46,,29.26,,,,,,,,,,,,2.44,4.99,5.17,11.652,35.01,36.74,0.00,0.00,,,8.72,,229.9,230.0,230.0,220.0,215.0,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:45:46",3682643,0.59,0.00,37.00,5.00,1.46,1.46,52.4,41.6,55.3,0.0,0.0,3.5,35.54,,28.86,,,,,,,,,,,,2.42,5.08,5.13,11.611,35.02,36.74,0.00,0.00,,,8.72,,229.9,229.9,229.9,220.0,215.0,38.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:45:55",3682644,0.59,0.00,37.00,5.00,1.51,1.51,52.6,41.6,55.4,0.0,0.0,3.5,35.49,,28.96,,,,,,,,,,,,2.43,5.02,5.14,11.612,35.02,36.74,0.00,0.00,,,8.72,,229.8,230.0,229.9,220.1,215.0,38.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:46:04",3682645,0.59,0.00,37.00,5.00,1.50,1.50,52.7,41.6,55.6,0.0,0.0,3.5,35.50,,28.93,,,,,,,,,,,,2.44,5.05,5.16,11.651,35.01,36.72,0.00,0.00,,,8.72,,230.1,230.0,229.9,220.1,215.0,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:46:12",3682646,0.59,0.00,37.00,5.00,1.51,1.51,52.9,41.6,55.7,0.0,0.0,3.5,35.49,,28.80,,,,,,,,,,,,2.42,5.05,5.12,11.612,35.02,36.76,0.00,0.00,,,8.73,,230.1,230.0,229.9,220.1,215.0,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:46:21",3682647,0.59,0.00,37.00,5.00,1.50,1.50,52.5,41.6,55.3,0.0,0.0,3.5,35.50,,29.03,,,,,,,,,,,,2.43,5.05,5.14,11.602,35.01,36.70,0.00,0.00,,,8.73,,230.1,230.0,229.9,220.1,215.1,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:46:30",3682648,0.59,0.00,37.00,5.00,1.49,1.49,52.6,41.6,55.5,0.0,0.0,3.5,35.51,,28.96,,,,,,,,,,,,2.43,5.04,5.15,11.630,35.01,36.74,0.00,0.00,,,8.72,,230.2,230.0,230.0,220.1,215.0,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:46:38",3682649,0.59,0.00,37.00,5.00,1.49,1.49,52.8,41.6,55.8,0.0,0.0,3.6,35.51,,28.93,,,,,,,,,,,,2.44,5.02,5.15,11.579,35.02,36.71,0.00,0.00,,,8.72,,229.9,230.0,230.1,220.0,215.0,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:46:47",3682650,0.59,0.00,37.00,5.00,1.50,1.50,52.7,41.6,55.7,0.0,0.0,3.5,35.50,,28.84,,,,,,,,,,,,2.43,5.02,5.14,11.640,35.01,36.75,0.00,0.00,,,8.72,,230.1,230.0,230.1,220.1,215.0,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:46:56",3682651,0.59,0.00,37.00,5.00,1.49,1.49,52.7,41.6,55.6,0.0,0.0,3.5,35.51,,28.62,,,,,,,,,,,,2.44,5.05,5.16,11.613,35.01,36.71,0.00,0.00,,,8.73,,230.0,230.0,230.1,220.0,215.0,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:47:05",3682652,0.59,0.00,37.00,5.00,1.52,1.52,52.8,41.6,55.6,0.0,0.0,3.5,35.48,,28.95,,,,,,,,,,,,2.44,5.04,5.17,11.592,35.01,36.74,0.00,0.00,,,8.73,,229.9,230.0,230.1,220.0,215.0,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:47:13",3682653,0.59,0.00,37.00,5.00,1.46,1.46,52.5,41.5,55.4,0.0,0.0,3.5,35.54,,28.69,,,,,,,,,,,,2.44,5.07,5.18,11.595,35.02,36.69,0.00,0.00,,,8.72,,229.9,230.1,230.1,220.0,215.0,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:47:22",3682654,0.59,0.00,37.00,5.00,1.49,1.49,52.7,41.6,55.6,0.0,0.0,3.5,35.51,,28.91,,,,,,,,,,,,2.44,5.01,5.17,11.699,35.02,36.74,0.00,0.00,,,8.72,,230.2,229.9,230.0,219.9,215.0,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:47:31",3682655,0.59,0.00,37.00,5.00,1.51,1.51,52.8,41.6,55.7,0.0,0.0,3.5,35.49,,28.95,,,,,,,,,,,,2.43,5.02,5.15,11.678,35.02,36.71,0.00,0.00,,,8.72,,230.0,230.0,230.1,219.9,215.1,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:47:40",3682656,0.59,0.00,37.00,5.00,1.52,1.52,52.8,41.6,55.6,0.0,0.0,3.6,35.48,,28.88,,,,,,,,,,,,2.43,5.04,5.13,11.698,35.01,36.77,0.00,0.00,,,8.73,,230.0,230.0,230.1,220.0,215.0,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:47:48",3682657,0.59,0.00,37.00,5.00,1.50,1.50,52.6,41.6,55.5,0.0,0.0,3.6,35.50,,28.84,,,,,,,,,,,,2.43,5.07,5.14,11.637,35.01,36.73,0.00,0.00,,,8.72,,230.1,230.1,230.0,220.0,215.0,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:47:57",3682658,0.59,0.00,37.00,5.00,1.53,1.53,52.7,41.6,55.5,0.0,0.0,3.5,35.47,,29.01,,,,,,,,,,,,2.43,5.05,5.14,11.630,35.01,36.76,0.00,0.00,,,8.72,,230.1,230.0,230.0,219.9,215.1,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:48:06",3682659,0.59,0.00,37.00,5.00,1.47,1.47,52.5,41.6,55.3,0.0,0.0,3.5,35.53,,28.57,,,,,,,,,,,,2.43,5.08,5.13,11.642,35.01,36.69,0.00,0.00,,,8.73,,230.1,230.0,229.9,219.9,214.9,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:48:14",3682660,0.59,0.00,37.00,5.00,1.53,1.53,52.8,41.6,55.7,0.0,0.0,3.5,35.47,,28.95,,,,,,,,,,,,2.44,5.02,5.16,11.686,35.01,36.74,0.00,0.00,,,8.73,,230.0,230.1,230.0,219.9,215.0,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:48:23",3682661,0.59,0.00,37.00,5.00,1.49,1.49,52.7,41.6,55.5,0.0,0.0,3.5,35.51,,28.71,,,,,,,,,,,,2.43,5.07,5.14,11.663,35.01,36.72,0.00,0.00,,,8.73,,230.0,230.0,229.9,219.9,215.0,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:48:32",3682662,0.59,0.00,37.00,5.00,1.52,1.52,52.8,41.6,55.7,0.0,0.0,3.5,35.48,,28.99,,,,,,,,,,,,2.43,5.03,5.14,11.677,35.01,36.74,0.00,0.00,,,8.72,,230.2,230.0,230.0,219.9,214.9,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:48:41",3682663,0.59,0.00,37.00,5.00,1.50,1.50,52.7,41.6,55.5,0.0,0.0,3.5,35.50,,28.80,,,,,,,,,,,,2.43,5.15,5.15,11.637,35.02,36.74,0.00,0.00,,,8.72,,229.9,229.9,230.0,219.9,214.9,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:48:49",3682664,0.59,0.00,37.00,5.00,1.54,1.54,52.8,41.6,55.7,0.0,0.0,3.6,35.46,,28.96,,,,,,,,,,,,2.43,5.06,5.14,11.583,35.00,36.75,0.00,0.00,,,8.73,,229.9,230.0,230.1,220.0,215.0,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:48:58",3682665,0.59,0.00,37.00,5.00,1.50,1.50,52.5,41.6,55.5,0.0,0.0,3.6,35.50,,28.80,,,,,,,,,,,,2.44,5.09,5.16,11.712,35.02,36.74,0.00,0.00,,,8.72,,230.1,230.0,230.0,219.9,214.9,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:49:07",3682666,0.59,0.00,37.00,5.00,1.50,1.50,52.7,41.6,55.6,0.0,0.0,3.4,35.50,,28.48,,,,,,,,,,,,2.41,5.04,5.10,11.672,35.01,36.75,0.00,0.00,,,8.72,,230.2,230.1,230.1,219.9,215.0,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:49:16",3682667,0.59,0.00,37.00,5.00,1.49,1.49,52.8,41.6,55.6,0.0,0.0,3.4,35.51,,28.73,,,,,,,,,,,,2.43,5.04,5.15,11.695,35.03,36.69,0.00,0.00,,,8.73,,229.9,230.0,230.1,219.9,214.9,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:49:24",3682668,0.59,0.00,37.00,5.00,1.51,1.51,52.8,41.6,55.6,0.0,0.0,3.5,35.49,,28.92,,,,,,,,,,,,2.44,5.03,5.18,11.782,35.01,36.72,0.00,0.00,,,8.72,,230.3,230.1,230.1,219.9,214.9,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:49:33",3682669,0.59,0.00,37.00,5.00,1.50,1.50,52.7,41.6,55.5,0.0,0.0,3.5,35.50,,28.65,,,,,,,,,,,,2.41,5.05,5.09,11.673,35.02,36.77,0.00,0.00,,,8.73,,230.3,230.1,230.1,220.0,215.0,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:49:42",3682670,0.59,0.00,37.00,5.00,1.49,1.49,52.4,41.6,55.3,0.0,0.0,3.6,35.51,,28.77,,,,,,,,,,,,2.42,5.03,5.11,11.667,35.02,36.73,0.00,0.00,,,8.73,,230.3,230.0,230.1,220.0,215.0,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:49:50",3682671,0.59,0.00,37.00,5.00,1.51,1.51,52.6,41.6,55.5,0.0,0.0,3.6,35.49,,28.75,,,,,,,,,,,,2.43,5.03,5.14,11.671,35.01,36.73,0.00,0.00,,,8.72,,229.9,230.0,230.1,220.0,214.9,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:49:59",3682672,0.59,0.00,37.00,5.00,1.51,1.51,52.6,41.6,55.6,0.0,0.0,3.5,35.49,,28.86,,,,,,,,,,,,2.42,5.05,5.13,11.713,35.02,36.77,0.00,0.00,,,8.72,,230.0,230.0,230.0,219.9,214.9,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:50:08",3682673,0.59,0.00,37.00,5.00,1.50,1.50,52.4,41.6,55.3,0.0,0.0,3.5,35.50,,28.69,,,,,,,,,,,,2.43,5.07,5.14,11.654,35.02,36.70,0.00,0.00,,,8.72,,229.9,230.0,230.1,219.9,215.0,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:50:17",3682674,0.59,0.00,37.00,5.00,1.49,1.49,52.6,41.6,55.5,0.0,0.0,3.6,35.51,,28.45,,,,,,,,,,,,2.44,5.04,5.16,11.656,35.02,36.75,0.00,0.00,,,8.73,,229.9,230.1,230.1,219.9,215.0,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:50:25",3682675,0.59,0.00,37.00,5.00,1.53,1.53,53.0,41.6,56.0,0.0,0.0,3.5,35.47,,28.89,,,,,,,,,,,,2.44,5.13,5.16,11.624,35.02,36.71,0.00,0.00,,,8.73,,229.7,230.0,230.1,219.9,215.0,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:50:34",3682676,0.59,0.00,37.00,5.00,1.53,1.53,52.9,41.6,55.8,0.0,0.0,3.5,35.47,,29.05,,,,,,,,,,,,2.43,5.07,5.13,11.661,35.01,36.75,0.00,0.00,,,8.72,,230.1,230.0,230.1,219.9,215.0,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:50:43",3682677,0.59,0.00,37.00,5.00,1.49,1.49,52.6,41.6,55.5,0.0,0.0,3.5,35.51,,28.69,,,,,,,,,,,,2.43,5.08,5.14,11.623,35.03,36.71,0.00,0.00,,,8.72,,230.2,230.0,230.0,219.9,214.9,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:50:52",3682678,0.59,0.00,37.00,5.00,1.55,1.55,52.7,41.6,55.6,0.0,0.0,3.6,35.45,,29.02,,,,,,,,,,,,2.43,5.03,5.14,11.651,35.02,36.77,0.00,0.00,,,8.72,,230.2,230.0,230.0,220.0,215.0,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:51:00",3682679,0.59,0.00,37.00,5.00,1.45,1.45,52.3,41.6,55.3,0.0,0.0,3.4,35.55,,28.11,,,,,,,,,,,,2.42,5.10,5.13,11.627,35.01,36.69,0.00,0.00,,,8.73,,230.2,230.0,230.0,220.0,215.1,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:51:09",3682680,0.59,0.00,37.00,5.00,1.52,1.52,52.7,41.6,55.6,0.0,0.0,3.6,35.48,,28.67,,,,,,,,,,,,2.44,4.99,5.16,11.660,35.01,36.74,0.00,0.00,,,8.72,,229.9,230.1,229.9,219.9,215.0,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:51:18",3682681,0.59,0.00,37.00,5.00,1.47,1.47,52.6,41.6,55.5,0.0,0.0,3.4,35.53,,28.51,,,,,,,,,,,,2.43,5.06,5.14,11.619,35.01,36.68,0.00,0.00,,,8.72,,230.2,230.0,229.9,219.9,215.1,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:51:26",3682682,0.59,0.00,37.00,5.00,1.51,1.51,52.8,41.6,55.6,0.0,0.0,3.5,35.49,,28.85,,,,,,,,,,,,2.43,5.02,5.15,11.627,35.03,36.73,0.00,0.00,,,8.72,,230.1,230.0,229.9,219.9,215.1,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:51:35",3682683,0.59,0.00,37.00,5.00,1.49,1.49,52.6,41.6,55.5,0.0,0.0,3.6,35.51,,28.66,,,,,,,,,,,,2.43,5.05,5.14,11.620,35.01,36.71,0.00,0.00,,,8.73,,230.2,229.9,229.9,219.9,215.0,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:51:44",3682684,0.59,0.00,37.00,5.00,1.52,1.52,52.7,41.6,55.5,0.0,0.0,3.5,35.48,,28.78,,,,,,,,,,,,2.44,5.03,5.15,11.636,35.01,36.77,0.00,0.00,,,8.72,,230.4,230.0,229.9,219.9,215.0,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:51:53",3682685,0.59,0.00,37.00,5.00,1.51,1.51,52.6,41.6,55.5,0.0,0.0,3.6,35.49,,28.74,,,,,,,,,,,,2.43,5.07,5.14,11.647,35.02,36.74,0.00,0.00,,,8.72,,230.2,230.0,230.0,220.1,215.1,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:52:01",3682686,0.59,0.00,37.00,5.00,1.52,1.52,52.7,41.6,55.5,0.0,0.0,3.6,35.48,,28.68,,,,,,,,,,,,2.43,5.05,5.14,11.643,35.02,36.76,0.00,0.00,,,8.73,,230.1,230.0,229.9,220.0,215.1,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:52:10",3682687,0.59,0.00,37.00,5.00,1.52,1.52,52.6,41.6,55.5,0.0,0.0,3.6,35.48,,28.80,,,,,,,,,,,,2.42,5.07,5.13,11.656,35.01,36.70,0.00,0.00,,,8.72,,230.1,230.0,229.9,220.0,215.1,40.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:52:19",3682688,0.59,0.00,37.00,5.00,1.53,1.53,52.7,41.6,55.6,0.0,0.0,3.5,35.47,,28.82,,,,,,,,,,,,2.43,5.07,5.15,11.661,35.02,36.75,0.00,0.00,,,8.72,,230.4,229.9,229.9,220.0,214.9,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:52:28",3682689,0.59,0.00,37.00,5.00,1.49,1.49,52.6,41.6,55.5,0.0,0.0,3.4,35.51,,28.59,,,,,,,,,,,,2.42,5.07,5.12,11.625,35.01,36.69,0.00,0.00,,,8.73,,230.1,230.0,230.0,220.0,215.0,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:52:36",3682690,0.59,0.00,37.00,5.00,1.51,1.51,52.7,41.6,55.6,0.0,0.0,3.5,35.49,,28.80,,,,,,,,,,,,2.43,5.03,5.15,11.689,35.02,36.75,0.00,0.00,,,8.72,,230.2,230.0,230.0,220.1,215.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:52:45",3682691,0.59,0.00,37.00,5.00,1.49,1.49,52.7,41.5,55.6,0.0,0.0,3.6,35.51,,28.49,,,,,,,,,,,,2.44,5.05,5.18,11.675,35.01,36.71,0.00,0.00,,,8.72,,229.9,230.0,229.9,220.1,214.9,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:52:54",3682692,0.59,0.00,37.00,5.00,1.56,1.56,52.8,41.6,55.7,0.0,0.0,3.5,35.44,,29.02,,,,,,,,,,,,2.43,5.04,5.15,11.681,35.01,36.76,0.00,0.00,,,8.72,,229.8,230.0,230.0,220.1,215.0,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:53:02",3682693,0.59,0.00,37.00,5.00,1.45,1.45,52.4,41.6,55.3,0.0,0.0,3.5,35.55,,28.19,,,,,,,,,,,,2.43,5.10,5.14,11.604,35.01,36.70,0.00,0.00,,,8.72,,229.7,230.0,229.9,220.0,215.0,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:53:11",3682694,0.59,0.00,37.00,5.00,1.52,1.52,52.7,41.6,55.5,0.0,0.0,3.6,35.48,,28.62,,,,,,,,,,,,2.43,5.00,5.15,11.653,35.01,36.75,0.00,0.00,,,8.72,,229.8,229.9,230.0,220.1,214.9,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:53:20",3682695,0.59,0.00,37.00,5.00,1.49,1.49,52.6,41.6,55.4,0.0,0.0,3.5,35.51,,28.55,,,,,,,,,,,,2.41,5.07,5.10,11.639,35.01,36.72,0.00,0.00,,,8.72,,229.8,230.0,230.0,220.0,214.9,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/13","05:53:29",3682696,0.59,0.00,37.00,5.00,1.54,1.54,52.7,41.6,55.6,0.0,0.0,3.5,35.46,,28.86,,,,,,,,,,,,2.43,5.04,5.13,11.681,35.01,36.74,0.00,0.00,,,8.72,,230.1,230.0,230.0,220.0,214.9,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
